62	1.7802e+06	0.0063554	200	30.8101	52.2081	3.69167	0	142.81
63	1.7802e+06	0.00548243	200	39.1204	58.0787	4.10679	0	210.656
64	1.7802e+06	0.00452914	200	41.0954	57.8866	4.0932	0	138.81
65	1.7802e+06	0.00170329	200	33.0169	52.9572	3.74464	0	138.81
66	1.7802e+06	0.0524368	200	87.7086	72.607	5.13409	38.903	522.717
67	1.7802e+06	0.0014712	200	44.0471	58.1516	4.11194	0	142.81
68	1.7802e+06	0.00134479	200	40.9235	57.29	4.05102	0	142.81
69	1.7802e+06	0.00134787	200	38.5107	56.0096	3.96048	0	142.81
70	1.7802e+06	0.00136108	200	35.9665	57.5108	4.06663	0	282.25
71	1.7802e+06	0.000934004	200	32.0317	53.1696	3.75966	0	142.81
72	1.7802e+06	0.00253949	200	44.3897	61.8373	4.37256	0	290.82
73	1.7802e+06	0.000938062	200	41.6962	58.516	4.13771	0	142.81
74	1.7802e+06	0.00143384	200	36.6942	54.8976	3.88185	0	142.81
75	1.7802e+06	0.00143384	200	37.9516	55.2188	3.90456	0	142.81
76	1.7802e+06	0.00155454	200	44.6624	59.2872	4.19224	0	142.81
77	1.7802e+06	0.00279856	200	35.6158	53.3868	3.77502	0	142.81
78	1.7802e+06	0.00159087	200	29.2195	51.4295	3.63661	0	142.81
79	1.7802e+06	0.00143736	200	45.2175	59.0528	4.17566	0	145.323
80	1.7802e+06	0.00168648	200	41.7209	58.9346	4.1673	0	142.81
81	1.7802e+06	0.00168648	200	36.2493	55.181	3.90189	0	142.81
82	1.7802e+06	0.00185926	200	40.5131	57.8958	4.09385	0	142.81
83	1.7802e+06	0.00169918	200	51.7173	61.7194	4.36422	0	142.81
84	1.7802e+06	0.00562768	200	36.7827	55.6723	3.93663	0	138.81
85	1.7802e+06	0.0052478	200	46.4978	59.2933	4.19267	0	153.908
86	1.7802e+06	0.00180677	200	35.7837	54.7416	3.87082	0	142.81
87	1.7802e+06	0.00712929	200	41.0154	55.493	3.92395	0	138.81
88	1.7802e+06	0.00102905	200	40.3268	56.8923	4.02289	0	138.81
89	1.7802e+06	0.0619359	200	21.0894	78.9902	5.58545	0	562.64
90	1.7802e+06	0.00116759	200	39.0996	56.7558	4.01324	0	138.81
91	1.7802e+06	0.00131861	200	36.0669	55.2525	3.90694	0	142.81
92	1.7802e+06	0.00223399	200	50.8596	61.9733	4.38218	0	142.81
93	1.7802e+06	0.00116876	200	40.4738	58.7188	4.15205	0	142.81
94	1.7802e+06	0.00132385	200	43.8484	59.4013	4.20031	0	142.81
95	1.7802e+06	0.169676	200	34.3101	95.7988	6.774	0	498.972
96	1.7802e+06	0.000918515	200	42.6251	57.4832	4.06468	0	142.81
97	1.7802e+06	0.239271	200	180.166	171.673	12.1391	72.3398	857.071
98	1.7802e+06	0.00169918	200	46.6362	60.7852	4.29816	0	282.25
99	1.7802e+06	0.00185573	200	42.5688	59.3141	4.19414	0	142.81
100	1.7802e+06	0.0523151	200	40.0732	70.9769	5.01883	0	343.36
101	1.7802e+06	0.00137619	200	38.8247	57.5078	4.06641	0	142.81
102	1.7802e+06	0.00137544	200	42.5822	57.9978	4.10107	0	142.81
103	1.7802e+06	0.00418823	200	44.0637	59.4136	4.20118	0	138.81
104	1.7802e+06	0.0185552	200	34.9205	61.7282	4.36484	0	460.14
105	1.7802e+06	0.0214618	200	28.2056	48.3952	3.42206	0	138.81
106	1.7802e+06	0.00135228	200	42.8852	58.2796	4.12099	0	142.81
107	1.7802e+06	0.00129794	200	36.0798	54.7708	3.87288	0	142.81
108	1.7802e+06	0.0374698	200	40.6895	63.6269	4.4991	0	466.03
109	1.7802e+06	0.000207584	200	44.3476	58.1874	4.11447	0	138.81
111	1.7802e+06	0.000256628	200	45.3873	59.2579	4.19016	0	142.81
112	1.7802e+06	0.00826586	200	44.0371	59.3958	4.19991	0	153.876
113	1.7802e+06	0.00308139	200	43.9625	58.6825	4.14948	0	138.81
114	1.7802e+06	0.0032931	200	42.1258	58.6675	4.14842	0	182.427
115	1.7802e+06	0.00140823	200	43.6957	58.2234	4.11702	0	138.81
116	1.7802e+06	0.00164787	200	46.1618	60.4761	4.2763	0	138.81
117	1.7802e+06	0.00173242	200	48.8126	61.0324	4.31565	0	138.81
118	1.7802e+06	0.00241544	200	45.2077	60.5803	4.28367	0	214.82
119	1.7802e+06	0.000603028	200	41.6561	57.2278	4.04662	0	142.81
120	1.7802e+06	0.00159713	200	41.7794	57.2807	4.05035	0	153.89
121	1.7802e+06	0.00259174	200	42.3789	60.0739	4.24786	0	153.88
122	1.7802e+06	0.00145178	200	35.8179	55.7584	3.94272	0	142.81
123	1.7802e+06	0.00136743	200	35.4049	55.1236	3.89782	0	142.81
124	1.7802e+06	0.00142002	200	47.8034	60.0127	4.24354	0	145.322
125	1.7802e+06	0.00142	200	48.9764	60.8786	4.30477	0	142.81
126	1.7802e+06	0.00169377	200	46.1334	59.9099	4.23627	0	142.81
127	1.7802e+06	0.00176595	200	48.4097	60.3771	4.26931	0	142.81
128	1.7802e+06	0.00175817	200	46.6297	59.6387	4.21709	0	142.81
129	1.7802e+06	0.0817876	200	41.5857	72.0838	5.09709	0	502.5
130	1.7802e+06	0.00132757	200	39.9252	57.1617	4.04194	0	142.81
131	1.7802e+06	0.00399357	200	37.9248	59.1748	4.18429	0	335.97
132	1.7802e+06	0.00204904	200	43.0453	63.1581	4.46595	0	399.85
133	1.7802e+06	0.00201161	200	47.3651	59.8741	4.23374	0	142.81
134	1.7802e+06	0.00137427	200	43.723	59.4972	4.20709	0	142.81
135	1.7802e+06	0.00137427	200	42.1609	57.7704	4.08498	0	142.81
137	1.7802e+06	0.00126287	200	37.2638	56.7558	4.01324	0	138.81
138	1.7802e+06	0.007798	200	43.697	63.8953	4.51808	0	244.786
139	1.7802e+06	0.007798	200	47.0119	64.1507	4.53614	0	244.786
142	1.7802e+06	0.00119641	200	32.2052	53.4684	3.78079	0	142.81
143	1.7802e+06	0.00136331	200	39.4872	56.4475	3.99144	0	142.81
144	1.7802e+06	0.00119146	200	43.5639	59.6414	4.21728	0	153.893
145	1.7802e+06	0.0014138	200	41.3596	61.6482	4.35918	0	290.82
146	1.7802e+06	0.00147727	200	42.1119	59.3069	4.19363	0	223.663
147	1.7802e+06	0.00148188	200	41.4881	58.5865	4.14269	0	142.81
148	1.7802e+06	0.00147323	200	43.1537	58.5278	4.13854	0	142.81
149	1.7802e+06	0.0018252	200	39.5322	56.4146	3.98911	0	142.81
150	1.7802e+06	0.00291583	200	44.2887	59.9599	4.23981	0	142.81
152	1.7802e+06	0.0765343	200	96.447	97.1773	6.87147	35.12	456.15
153	1.7802e+06	0.00117153	200	36.9292	55.054	3.89291	0	138.81
155	1.7802e+06	0.01278	200	37.6568	56.8111	4.01715	0	142.81
156	1.7802e+06	0.00670957	200	39.4773	57.9229	4.09577	0	142.81
157	1.7802e+06	0.00841939	200	37.4469	54.6106	3.86155	0	142.81
158	1.7802e+06	0.00200152	200	42.9709	58.3992	4.12945	0	142.81
159	1.7802e+06	0.00500269	200	37.2575	55.721	3.94007	0	138.81
160	1.7802e+06	0.00248375	200	43.8349	60.1136	4.25068	0	149.311
161	1.7802e+06	0.00151625	200	47.3089	61.1497	4.32393	0	142.81
162	1.7802e+06	0.00152624	200	44.3369	59.577	4.21273	0	142.81
163	1.7802e+06	0.0021162	200	38.5492	56.5921	4.00167	0	142.81
164	1.7802e+06	0.00247163	200	43.263	58.6686	4.1485	0	142.81
165	1.7802e+06	0.0015301	200	38.6508	57.4675	4.06356	0	142.81
166	1.7802e+06	0.00152418	200	45.6421	59.8755	4.23383	0	157.902
167	1.7802e+06	0.0435096	200	47.1265	77.2985	5.46583	0	651.72
168	1.7802e+06	0.467274	200	55.4677	78.1394	5.52529	0	468.83
169	1.7802e+06	0.001639	200	57.5039	70.9918	5.01988	0	532.8
170	1.7802e+06	0.00142914	200	42.4616	64.925	4.59089	0	479.337
171	1.7802e+06	0.00125177	200	45.8712	71.9981	5.09104	0	620.03
172	1.7802e+06	0.0013807	200	38.6919	56.545	3.99834	0	142.81
173	1.7802e+06	0.00138012	200	41.1135	67.6884	4.78629	0	561.48
174	1.7802e+06	0.00137575	200	37.6968	55.9426	3.95574	0	142.81
175	1.7802e+06	0.00591572	200	35.8493	53.4884	3.7822	0	138.81
176	1.7802e+06	0.0311963	200	50.4128	61.6726	4.36091	0	226.94
177	1.7802e+06	0.0015433	200	36.6645	55.7153	3.93967	0	142.81
178	1.7802e+06	0.0015433	200	35.2775	54.4331	3.849	0	142.81
180	1.7802e+06	0.00305855	200	45.8785	59.8104	4.22923	0	142.81
181	1.7802e+06	0.00143309	200	34.8631	54.1606	3.82974	0	142.81
183	1.7802e+06	0.00174621	200	40.803	57.2773	4.05012	0	138.81
184	1.7802e+06	0.00136413	200	37.5463	55.8796	3.95128	0	142.81
185	1.7802e+06	0.00223566	200	46.9886	59.7325	4.22372	0	142.81
186	1.7802e+06	0.00128955	200	55.1584	62.9279	4.44967	0	142.81
187	1.7802e+06	0.0013796	200	44.3148	59.9283	4.23757	0	142.81
188	1.7802e+06	0.00173081	200	46.1854	58.6374	4.14629	0	142.81
189	1.7802e+06	0.00159675	200	44.9359	64.4389	4.55652	0	415.521
190	1.7802e+06	0.00145177	200	43.6624	59.5292	4.20935	0	142.81
191	1.7802e+06	0.0139314	200	49.6549	61.6178	4.35704	0	138.81
192	1.7802e+06	0.00138321	200	40.0447	55.8532	3.94942	0	142.81
193	1.7802e+06	0.00219858	200	35.7586	56.0174	3.96103	0	142.81
194	1.7802e+06	0.00482732	200	38.6738	57.0288	4.03254	0	142.81
195	1.7802e+06	0.00248375	200	42.7171	61.9671	4.38174	0	363.525
196	1.7802e+06	0.00136892	200	38.9554	57.6223	4.07451	0	138.81
197	1.7802e+06	0.0306697	200	47.8696	61.8641	4.37446	0	204.902
198	1.7802e+06	0.0110586	200	34.2192	55.1254	3.89795	0	142.81
199	1.7802e+06	0.0187043	200	38.9022	56.7577	4.01338	0	157.754
200	1.7802e+06	0.0130106	200	42.2558	56.7853	4.01533	0	142.81
201	1.7802e+06	0.00120065	200	39.0066	56.1502	3.97042	0	142.81
202	1.7802e+06	0.00148546	200	32.3244	58.5467	4.13988	0	421.32
203	1.7802e+06	0.00137156	200	45.1298	59.6364	4.21693	0	142.81
204	1.7802e+06	0.00167181	200	41.8304	59.4244	4.20194	0	142.81
205	1.7802e+06	0.00391173	200	39.643	60.1221	4.25128	0	293.47
206	1.7802e+06	0.0684661	200	92.4068	95.9089	6.78178	35.12	460.15
207	1.7802e+06	0.00132328	200	41.1098	58.0348	4.10368	0	153.888
208	1.7802e+06	0.00151406	200	47.197	60.9243	4.308	0	142.81
209	1.7802e+06	0.00169643	200	44.2605	60.139	4.25247	0	142.81
210	1.7802e+06	0.00152596	200	42.0289	58.1887	4.11456	0	142.81
211	1.7802e+06	0.00531204	200	35.3191	53.2662	3.76649	0	138.81
212	1.7802e+06	0.00143912	200	47.3496	59.4221	4.20178	0	142.81
213	1.7802e+06	0.00259838	200	41.5187	59.7089	4.22206	0	142.81
214	1.7802e+06	0.00167557	200	46.2118	59.8854	4.23454	0	142.81
215	1.7802e+06	0.00150229	200	42.0803	58.93	4.16698	0	142.81
216	1.7802e+06	0.00136887	200	38.4284	56.4648	3.99266	0	142.81
217	1.7802e+06	0.00153584	200	41.5337	57.096	4.0373	0	142.81
218	1.7802e+06	0.00141695	200	37.2032	56.3429	3.98405	0	142.81
219	1.7802e+06	0.00133345	200	44.1716	58.7438	4.15381	0	142.81
220	1.7802e+06	0.00308996	200	34.7174	53.7599	3.8014	0	142.81
221	1.7802e+06	0.00174247	200	37.1977	54.8533	3.87871	0	142.81
222	1.7802e+06	0.00173951	200	41.8545	58.6349	4.14611	0	142.81
223	1.7802e+06	0.0018092	200	45.4572	60.44	4.27375	0	142.81
224	1.7802e+06	0.112491	200	48.248	67.0228	4.73923	0	490.33
225	1.7802e+06	0.00133788	200	43.2124	58.3409	4.12533	0	142.81
226	1.7802e+06	0.0019976	200	40.4981	57.8821	4.09288	0	138.81
227	1.7802e+06	0.00161761	200	46.0623	60.1388	4.25246	0	222.18
228	1.7802e+06	0.00137862	200	40.9212	58.3592	4.12662	0	142.81
229	1.7802e+06	0.0013743	200	43.2461	57.613	4.07385	0	142.81
231	1.7802e+06	0.00950407	200	43.7632	58.9159	4.16599	0	142.81
232	1.7802e+06	0.0265588	200	32.5738	53.8003	3.80426	0	153.884
233	1.7802e+06	0.00829503	200	45.7988	67.997	4.80811	0	524.02
234	1.7802e+06	0.00193376	200	48.2492	61.0115	4.31417	0	153.888
235	1.7802e+06	0.0013755	200	34.3135	54.3673	3.84435	0	142.81
236	1.7802e+06	0.00146215	200	38.7296	56.6865	4.00834	0	142.81
237	1.7802e+06	0.00143704	200	33.5966	53.6537	3.79389	0	142.81
238	1.7802e+06	0.00260346	200	35.2775	54.0561	3.82235	0	142.81
239	1.7802e+06	0.00552868	200	43.6399	59.8399	4.23132	0	142.81
240	1.7802e+06	0.00130406	200	44.3436	59.9465	4.23886	0	149.323
241	1.7802e+06	0.00139441	200	46.383	59.4292	4.20228	0	142.81
242	1.7802e+06	0.001807	200	45.2643	59.5819	4.21308	0	157.903
245	1.7802e+06	0.00133394	200	55.4444	62.9707	4.4527	0	142.81
246	1.7802e+06	0.00147654	200	38.6785	54.3162	3.84074	0	149.901
247	1.7802e+06	0.00144949	200	48.5752	64.4265	4.55564	0	367.93
248	1.7802e+06	0.0014712	200	43.1495	58.2514	4.119	0	142.81
249	1.7802e+06	0.00270518	200	37.5804	56.8265	4.01824	0	142.81
250	1.7802e+06	0.00265945	200	37.1783	61.6186	4.35709	0	466.47
251	1.7802e+06	0.00134422	200	38.435	56.2309	3.97612	0	142.81
252	1.7802e+06	0.00126834	200	34.0436	54.1117	3.82627	0	142.81
253	1.7802e+06	0.00145383	200	40.282	58.6317	4.14589	0	142.81
254	1.7802e+06	0.00136136	200	46.5412	68.5236	4.84535	0	530.35
255	1.7802e+06	0.00136938	200	38.7906	57.1862	4.04368	0	142.81
256	1.7802e+06	0.00109587	200	41.0476	57.8879	4.09329	0	154.073
257	1.7802e+06	0.00129607	200	46.1951	59.9335	4.23794	0	142.81
258	1.7802e+06	0.00284549	200	42.0678	68.6445	4.8539	0	584.55
259	1.7802e+06	0.000966035	200	44.4269	59.4134	4.20116	0	142.81
260	1.7802e+06	0.0232396	200	38.8406	59.0346	4.17438	0	245.244
261	1.7802e+06	0.185794	200	49.7036	72.4394	5.12224	0	532.8
262	1.7802e+06	0.0038023	200	36.8679	56.6378	4.0049	0	142.81
263	1.7802e+06	0.141038	200	35.5712	55.16	3.9004	0	224.49
264	1.7802e+06	0.044796	200	32.8136	53.4191	3.7773	0	142.81
265	1.7802e+06	0.096905	200	43.746	60.5447	4.28115	0	244.019
267	1.7802e+06	0.151283	200	46.0192	59.2589	4.19024	0	154.629
268	1.7802e+06	0.00136662	200	39.2221	57.8514	4.09072	0	142.81
269	1.7802e+06	0.0835473	200	110.941	75.788	5.35902	8.42905	340.41
270	1.7802e+06	0.00132935	200	39.8617	57.5421	4.06884	0	145.951
271	1.7802e+06	0.0455369	200	38.6696	56.1383	3.96958	0	142.81
272	1.7802e+06	0.00147263	200	40.1608	57.2561	4.04861	0	138.81
273	1.7802e+06	0.00153732	200	39.1773	56.6286	4.00424	0	155.088
275	1.7802e+06	0.00128714	200	35.5684	54.3605	3.84387	0	138.81
276	1.7802e+06	0.00133668	200	34.9276	54.2943	3.83919	0	142.81
277	1.7802e+06	0.00134406	200	40.0169	57.1637	4.04208	0	142.81
278	1.7802e+06	0.00134554	200	52.3215	62.8428	4.44366	0	142.81
279	1.7802e+06	0.00139052	200	50.5026	61.3673	4.33932	0	153.895
280	1.7802e+06	0.128548	200	46.7389	65.3862	4.6235	0	327.3
281	1.7802e+06	0.00135563	200	35.6262	54.9048	3.88235	0	142.81
282	1.7802e+06	0.00128558	200	42.8151	70.4088	4.97865	0	615.55
283	1.7802e+06	0.0014379	200	49.1257	73.1798	5.1746	0	483.97
284	1.7802e+06	0.00138547	200	37.4906	55.9693	3.95763	0	138.81
285	1.7802e+06	0.00101262	200	40.2933	56.7474	4.01265	0	138.81
286	1.7802e+06	0.00134245	200	35.094	53.7825	3.803	0	138.81
287	1.7802e+06	0.00135506	200	44.0189	62.6353	4.42898	0	380.88
288	1.7802e+06	0.232222	200	45.2291	60.9912	4.31273	0	311.244
289	1.7802e+06	0.00137595	200	37.9251	56.4435	3.99116	0	142.81
290	1.7802e+06	0.00135838	200	41.9493	57.6649	4.07753	0	138.81
291	1.7802e+06	0.156581	200	30.7571	53.1259	3.75657	0	142.81
292	1.7802e+06	0.00137567	200	33.0497	53.5264	3.78489	0	142.81
293	1.7802e+06	0.100792	200	49.4245	66.0024	4.66708	0	421.32
294	1.7802e+06	0.0333188	200	38.6595	56.9266	4.02532	0	142.81
295	1.7802e+06	0.100792	200	39.2825	60.2625	4.26121	0	316.354
296	1.7802e+06	0.00150675	200	34.5112	53.9243	3.81303	0	142.81
297	1.7802e+06	0.0152252	200	47.9015	61.296	4.33428	0	153.227
298	1.7802e+06	0.0855	200	44.4549	61.6422	4.35876	0	224.49
299	1.7802e+06	0.0581413	200	33.506	55.1603	3.90042	0	282.25
300	1.7802e+06	0.00279807	200	41.1408	57.1502	4.04113	0	142.81
301	1.7802e+06	0.0016518	200	41.4591	59.3567	4.19716	0	154.868
302	1.7802e+06	0.00152798	200	42.1879	58.6678	4.14844	0	142.81
303	1.7802e+06	0.00619653	200	41.4794	57.7955	4.08676	0	145.213
304	1.7802e+06	0.00163402	200	36.8987	55.1075	3.89669	0	142.81
305	1.7802e+06	0.0110061	200	44.9286	59.6793	4.21997	0	142.81
306	1.7802e+06	0.00117287	200	42.5457	58.6936	4.15026	0	142.81
307	1.7802e+06	0.00136545	200	37.9203	55.2471	3.90656	0	142.81
308	1.7802e+06	0.00164153	200	39.8833	56.9164	4.0246	0	145.333
309	1.7802e+06	0.010936	200	48.5242	60.0526	4.24636	0	146.791
310	1.7802e+06	0.00117343	200	45.0196	58.8183	4.15908	0	142.81
311	1.7802e+06	0.00136795	200	37.0883	54.9943	3.88869	0	142.81
312	1.7802e+06	0.00136519	200	47.1047	60.6777	4.29056	0	213.49
313	1.7802e+06	0.00137527	200	36.328	56.1966	3.9737	0	138.81
314	1.7802e+06	0.00137636	200	43.7428	58.9773	4.17032	0	142.81
316	1.7802e+06	0.00137952	200	33.3395	53.7161	3.7983	0	142.81
317	1.7802e+06	0.0752572	200	48.2306	58.4854	4.13554	0	172.51
318	1.7802e+06	0.00140861	200	41.1795	57.5226	4.06746	0	142.81
320	1.7802e+06	0.240617	200	103.095	75.8367	5.36246	5.75676	250.37
321	1.7802e+06	0.10233	200	49.9723	83.2963	5.88994	0	330.39
322	1.7802e+06	0.00167868	200	40.6986	58.5914	4.14304	0	250.77
323	1.7802e+06	0.000714214	200	44.4896	58.3417	4.12538	0	142.81
324	1.7802e+06	0.179805	200	28.9154	50.4312	3.56603	0	156.034
325	1.7802e+06	0.000703462	200	32.1113	51.3179	3.62872	0	142.81
326	1.7802e+06	0.00622599	200	35.162	54.8026	3.87513	0	154.177
327	1.7802e+06	0.00113596	200	30.0787	49.9697	3.53339	0	142.81
328	1.7802e+06	0.00452921	200	43.483	58.3279	4.12441	0	164.509
329	1.7802e+06	0.00198544	200	44.6254	59.6404	4.21721	0	154.215
330	1.7802e+06	0.00149503	200	39.4053	57.3446	4.05487	0	227.909
331	1.7802e+06	0.00136589	200	35.1654	53.261	3.76612	0	153.95
333	1.7802e+06	0.00138731	200	34.2907	54.1437	3.82854	0	142.81
334	1.7802e+06	0.00199489	200	34.3266	52.809	3.73416	0	142.81
335	1.7802e+06	0.0669459	200	41.8842	60.6418	4.28803	0	335.792
336	1.7802e+06	0.00175732	200	36.8882	57.1835	4.04349	0	142.81
337	1.7802e+06	0.0246681	200	33.9109	53.3602	3.77313	0	151.51
339	1.7802e+06	0.114855	200	86.2385	78.2161	5.53071	0	378.86
340	1.7802e+06	0.00185998	200	39.1062	56.6791	4.00781	0	142.81
341	1.7802e+06	0.0196054	200	35.1951	54.4714	3.85171	0	142.81
342	1.7802e+06	0.00129338	200	39.7482	56.2573	3.97799	0	142.81
343	1.7802e+06	0.00120783	200	46.8552	60.054	4.24646	0	142.81
344	1.7802e+06	0.0669459	200	46.3639	60.0737	4.24785	0	150.277
345	1.7802e+06	0.00149825	200	38.6579	55.4891	3.92367	0	138.81
346	1.7802e+06	0.0154344	200	33.3727	53.5155	3.78412	0	143.87
347	1.7802e+06	0.00139185	200	34.5279	55.3356	3.91282	0	142.81
348	1.7802e+06	0.0013607	200	39.1864	65.1119	4.60411	0	530.35
350	1.7802e+06	0.00166483	200	40.2571	60.9601	4.31053	0	406.75
351	1.7802e+06	0.00153213	200	34.8889	53.8042	3.80453	0	142.81
352	1.7802e+06	0.00195344	200	34.5474	54.2114	3.83332	0	142.81
353	1.7802e+06	0.00129324	200	46.0704	60.5169	4.27919	0	142.81
354	1.7802e+06	0.00129324	200	34.7647	54.6428	3.86383	0	138.81
355	1.7802e+06	0.00494202	200	44.299	59.4251	4.20199	0	142.81
356	1.7802e+06	0.00494202	200	41.7416	57.5198	4.06726	0	155.834
357	1.7802e+06	0.00466873	200	35.5689	59.3016	4.19326	0	414.99
358	1.7802e+06	0.117766	200	78.6027	72.0704	5.09615	24.7853	300.61
359	1.7802e+06	0.0377598	200	56.089	69.8798	4.94125	0	428.855
360	1.7802e+06	0.00185758	200	40.9937	57.7153	4.08109	0	142.81
361	1.7802e+06	0.00400997	200	45.3115	59.1239	4.18069	0	153.284
362	1.7802e+06	0.00151877	200	36.4052	56.2891	3.98024	0	142.81
363	1.7802e+06	0.00189736	200	40.5334	62.105	4.39149	0	399.85
364	1.7802e+06	0.00694683	200	28.8682	51.4	3.63453	0	142.81
365	1.7802e+06	0.00152129	200	40.5377	58.1892	4.1146	0	142.81
366	1.7802e+06	0.00188579	200	33.5143	52.4126	3.70613	0	142.81
367	1.7802e+06	0.00138934	200	42.9023	58.2437	4.11845	0	142.81
368	1.7802e+06	0.00197976	200	38.7979	56.362	3.9854	0	155.218
369	1.7802e+06	0.00125664	200	45.2766	68.4966	4.84344	0	530.35
370	1.7802e+06	0.00139022	200	42.424	58.6351	4.14613	0	142.81
371	1.7802e+06	0.00136081	200	41.3695	64.8374	4.5847	0	500.67
372	1.7802e+06	0.00194803	200	39.8689	55.5815	3.93021	0	142.81
373	1.7802e+06	0.0083372	200	35.2396	57.1102	4.0383	0	269.493
374	1.7802e+06	0.00214012	200	37.5674	56.005	3.96015	0	142.81
375	1.7802e+06	0.00157819	200	32.2194	51.9021	3.67003	0	142.81
376	1.7802e+06	0.00114687	200	39.8408	57.4121	4.05965	0	142.81
377	1.7802e+06	0.0015888	200	37.7892	56.0011	3.95988	0	142.81
